Year,Month,Day,Hour,Min,Sec,SSS
2018,9,4,13,53,48,35.0000
2018,9,4,13,55,21,35.0000
2018,9,4,13,56,53,35.0000
2018,9,4,13,58,26,35.0000
2018,9,4,13,59,58,35.0000
2018,9,4,14,1,31,35.0000
2018,9,4,14,3,3,35.0000
2018,9,4,14,4,36,35.0000
2018,9,4,14,6,8,35.0000
2018,9,4,14,7,41,35.0000
2018,9,4,14,9,13,35.0000
2018,9,4,14,10,46,35.0000
2018,9,4,14,12,18,35.0000
2018,9,4,14,13,50,35.0000
2018,9,4,14,15,23,35.0000
2018,9,4,14,16,55,35.0000
2018,9,4,14,18,28,35.0000
2018,9,4,14,20,0,35.0000
2018,9,4,14,21,33,35.0000
2018,9,4,14,23,5,35.0000
2018,9,4,14,24,38,35.0000
2018,9,4,14,26,31,35.0000
2018,9,4,14,28,4,35.0000
2018,9,4,14,29,36,35.0000
2018,9,4,14,31,9,35.0000
2018,9,4,14,32,41,35.0000
2018,9,4,14,34,14,35.0000
2018,9,4,14,35,46,35.0000
2018,9,4,14,37,19,35.0000
2018,9,4,14,38,51,35.0000
2018,9,4,14,40,24,35.0000
2018,9,4,14,41,56,35.0000
2018,9,4,14,43,29,35.0000
2018,9,4,14,45,1,35.0000
2018,9,4,14,46,34,35.0000
2018,9,4,14,48,6,35.0000
2018,9,4,14,49,39,35.0000
2018,9,4,14,51,11,35.0000
2018,9,4,14,52,44,35.0000
2018,9,4,14,54,16,35.0000
2018,9,4,14,55,49,35.0000
2018,9,4,14,57,21,35.0000
2018,9,4,14,58,54,35.0000
2018,9,4,15,0,26,35.0000
2018,9,4,15,1,59,35.0000
2018,9,4,15,3,31,35.0000
2018,9,4,15,5,4,35.0000
2018,9,4,15,6,36,35.0000
2018,9,4,15,11,6,35.0000
2018,9,4,15,15,36,35.0000
2018,9,4,15,20,6,35.0000
2018,9,4,15,24,36,35.0000
2018,9,4,15,29,31,35.0000
2018,9,4,15,34,5,35.0000
2018,9,4,15,38,36,35.0000
2018,9,4,15,43,6,35.0000
2018,9,4,15,47,36,35.0000
2018,9,4,15,52,6,35.0000
2018,9,4,15,56,36,35.0000
2018,9,4,15,58,6,35.0000
2018,9,4,15,59,36,35.0000
2018,9,4,16,1,6,35.0000
2018,9,4,16,2,36,35.0000
2018,9,4,16,7,32,35.0000
2018,9,4,16,9,4,35.0000
2018,9,4,16,10,37,35.0000
2018,9,4,16,12,9,35.0000
2018,9,4,16,13,42,35.0000
2018,9,4,16,15,14,35.0000
2018,9,4,16,16,47,35.0000
2018,9,4,16,18,19,35.0000
2018,9,4,16,19,52,35.0000
2018,9,4,16,21,24,35.0000
2018,9,4,16,22,57,35.0000
2018,9,4,16,24,29,35.0000
2018,9,4,16,26,23,35.0000
2018,9,4,16,27,57,35.0000
2018,9,4,16,29,29,35.0000
2018,9,4,16,31,2,35.0000
2018,9,4,16,32,34,35.0000
2018,9,4,16,34,7,35.0000
2018,9,4,16,35,39,35.0000
2018,9,4,16,37,12,35.0000
2018,9,4,16,38,44,35.0000
2018,9,4,16,40,17,35.0000
2018,9,4,16,41,49,35.0000
2018,9,4,16,43,22,35.0000
2018,9,4,16,44,54,35.0000
2018,9,4,16,46,27,35.0000
2018,9,4,16,47,59,35.0000
2018,9,4,16,49,32,35.0000
2018,9,4,16,51,4,35.0000
2018,9,4,16,52,37,35.0000
2018,9,4,16,54,9,35.0000
2018,9,4,16,55,41,35.0000
2018,9,4,16,57,14,35.0000
2018,9,4,16,58,47,35.0000
2018,9,4,17,0,19,35.0000
2018,9,4,17,1,52,35.0000
2018,9,4,17,3,24,35.0000
2018,9,4,17,4,57,35.0000
2018,9,4,17,6,29,35.0000
2018,9,4,17,8,2,35.0000
2018,9,4,17,9,34,35.0000
2018,9,4,17,11,7,35.0000
2018,9,4,17,12,39,35.0000
2018,9,4,17,14,12,35.0000
2018,9,4,17,15,44,35.0000
2018,9,4,17,17,17,35.0000
2018,9,4,17,18,49,35.0000
2018,9,4,17,20,22,35.0000
2018,9,4,17,21,54,35.0000
2018,9,4,17,23,27,35.0000
2018,9,4,17,24,59,35.0000
2018,9,4,17,26,53,35.0000
2018,9,4,17,28,25,35.0000
2018,9,4,17,29,58,35.0000
2018,9,4,17,31,30,35.0000
2018,9,4,17,33,3,35.0000
2018,9,4,17,34,35,35.0000
2018,9,4,17,36,8,35.0000
2018,9,4,17,37,40,35.0000
2018,9,4,17,39,13,35.0000
2018,9,4,17,40,45,35.0000
2018,9,4,17,42,18,35.0000
2018,9,4,17,43,50,35.0000
2018,9,4,17,45,23,35.0000
2018,9,4,17,46,55,35.0000
2018,9,4,17,48,28,35.0000
2018,9,4,17,50,0,35.0000
2018,9,4,17,51,33,35.0000
2018,9,4,17,53,5,35.0000
2018,9,4,17,54,38,35.0000
2018,9,4,17,56,10,35.0000
2018,9,4,17,57,43,35.0000
2018,9,4,17,59,15,35.0000
2018,9,4,18,0,48,35.0000
2018,9,4,18,2,20,35.0000
2018,9,4,18,3,53,35.0000
2018,9,4,18,5,25,35.0000
2018,9,4,18,6,58,35.0000
2018,9,4,18,8,30,35.0000
2018,9,4,18,10,3,35.0000
2018,9,4,18,14,33,35.0000
2018,9,4,18,19,3,35.0000
2018,9,4,18,23,33,35.0000
2018,9,4,18,28,4,35.0000
2018,9,4,18,32,55,35.0000
2018,9,4,18,34,25,35.0000
2018,9,4,18,35,55,35.0000
2018,9,4,18,37,25,35.0000
2018,9,4,18,38,55,35.0000
2018,9,4,18,43,51,35.0000
2018,9,4,18,45,23,35.0000
2018,9,4,18,46,56,35.0000
2018,9,4,18,48,28,35.0000
2018,9,4,18,50,1,35.0000
2018,9,4,18,51,33,35.0000
2018,9,4,18,53,6,35.0000
2018,9,4,18,54,38,35.0000
2018,9,4,18,56,11,35.0000
2018,9,4,18,57,44,35.0000
2018,9,4,18,59,16,35.0000
2018,9,4,19,0,49,35.0000
2018,9,4,19,2,21,35.0000
2018,9,4,19,3,54,35.0000
2018,9,4,19,5,26,35.0000
2018,9,4,19,6,59,35.0000
2018,9,4,19,8,31,35.0000
2018,9,4,19,10,4,35.0000
2018,9,4,19,11,36,35.0000
2018,9,4,19,13,9,35.0000
2018,9,4,19,14,41,35.0000
2018,9,4,19,16,14,35.0000
2018,9,4,19,17,46,35.0000
2018,9,4,19,19,19,35.0000
2018,9,4,19,20,51,35.0000
2018,9,4,19,22,24,35.0000
2018,9,4,19,23,56,35.0000
2018,9,4,19,25,29,35.0000
2018,9,4,19,27,22,35.0000
2018,9,4,19,28,55,35.0000
2018,9,4,19,30,27,35.0000
2018,9,4,19,32,0,35.0000
2018,9,4,19,33,32,35.0000
2018,9,4,19,35,5,35.0000
2018,9,4,19,36,37,35.0000
2018,9,4,19,38,10,35.0000
2018,9,4,19,39,42,35.0000
2018,9,4,19,41,15,35.0000
2018,9,4,19,42,47,35.0000
2018,9,4,19,44,20,35.0000
2018,9,4,19,45,52,35.0000
2018,9,4,19,47,25,35.0000
2018,9,4,19,48,57,35.0000
2018,9,4,19,50,30,35.0000
2018,9,4,19,52,2,35.0000
2018,9,4,19,53,35,35.0000
2018,9,4,19,55,7,35.0000
2018,9,4,19,56,40,35.0000
2018,9,4,19,58,12,35.0000
2018,9,4,19,59,45,35.0000
2018,9,4,20,1,18,35.0000
2018,9,4,20,2,50,35.0000
2018,9,4,20,4,22,35.0000
2018,9,4,20,5,55,35.0000
2018,9,4,20,7,28,35.0000
2018,9,4,20,9,0,35.0000
2018,9,4,20,10,32,35.0000
2018,9,4,20,12,5,35.0000
2018,9,4,20,13,38,35.0000
2018,9,4,20,15,10,35.0000
2018,9,4,20,16,43,35.0000
2018,9,4,20,18,15,35.0000
2018,9,4,20,19,48,35.0000
2018,9,4,20,21,20,35.0000
2018,9,4,20,22,53,35.0000
2018,9,4,20,24,25,35.0000
2018,9,4,20,25,58,35.0000
2018,9,4,20,27,51,35.0000
2018,9,4,20,29,24,35.0000
2018,9,4,20,30,56,35.0000
2018,9,4,20,32,29,35.0000
2018,9,4,20,34,1,35.0000
2018,9,4,20,35,34,35.0000
2018,9,4,20,37,6,35.0000
2018,9,4,20,38,39,35.0000
2018,9,4,20,40,11,35.0000
2018,9,4,20,41,44,35.0000
2018,9,4,20,43,16,35.0000
2018,9,4,20,44,49,35.0000
2018,9,4,20,46,21,35.0000
2018,9,4,20,50,52,35.0000
2018,9,4,20,55,22,35.0000
2018,9,4,20,59,52,35.0000
2018,9,4,21,4,22,35.0000
2018,9,4,21,8,52,35.0000
2018,9,4,21,10,22,35.0000
2018,9,4,21,11,52,35.0000
2018,9,4,21,13,23,35.0000
2018,9,4,21,14,53,35.0000
2018,9,4,21,19,49,35.0000
2018,9,4,21,21,21,35.0000
2018,9,4,21,22,54,35.0000
2018,9,4,21,24,26,35.0000
2018,9,4,21,25,59,35.0000
2018,9,4,21,27,52,35.0000
2018,9,4,21,29,25,35.0000
2018,9,4,21,30,57,35.0000
2018,9,4,21,32,30,35.0000
2018,9,4,21,34,2,35.0000
2018,9,4,21,35,35,35.0000
2018,9,4,21,37,8,35.0000
2018,9,4,21,38,40,35.0000
2018,9,4,21,40,13,35.0000
2018,9,4,21,41,45,35.0000
2018,9,4,21,43,18,35.0000
2018,9,4,21,44,50,35.0000
2018,9,4,21,46,23,35.0000
2018,9,4,21,47,55,35.0000
2018,9,4,21,49,28,35.0000
2018,9,4,21,51,0,35.0000
2018,9,4,21,52,33,35.0000
2018,9,4,21,54,5,35.0000
2018,9,4,21,55,39,35.0000
2018,9,4,21,57,11,35.0000
2018,9,4,21,58,43,35.0000
2018,9,4,22,0,16,35.0000
2018,9,4,22,1,50,35.0000
2018,9,4,22,3,22,35.0000
2018,9,4,22,4,55,35.0000
2018,9,4,22,6,27,35.0000
2018,9,4,22,8,0,35.0000
2018,9,4,22,9,32,35.0000
2018,9,4,22,11,5,35.0000
2018,9,4,22,12,37,35.0000
2018,9,4,22,14,10,35.0000
2018,9,4,22,15,42,35.0000
2018,9,4,22,17,15,35.0000
2018,9,4,22,18,47,35.0000
2018,9,4,22,20,20,35.0000
2018,9,4,22,21,52,35.0000
2018,9,4,22,23,25,35.0000
2018,9,4,22,24,58,35.0000
2018,9,4,22,26,30,35.0000
2018,9,4,22,28,24,35.0000
2018,9,4,22,29,56,35.0000
2018,9,4,22,31,29,35.0000
2018,9,4,22,33,1,35.0000
2018,9,4,22,34,34,35.0000
2018,9,4,22,36,6,35.0000
2018,9,4,22,37,39,35.0000
2018,9,4,22,39,11,35.0000
2018,9,4,22,40,44,35.0000
2018,9,4,22,42,16,35.0000
2018,9,4,22,43,49,35.0000
2018,9,4,22,45,21,35.0000
2018,9,4,22,46,54,35.0000
2018,9,4,22,48,27,35.0000
2018,9,4,22,49,59,35.0000
2018,9,4,22,51,32,35.0000
2018,9,4,22,54,21,35.0000
2018,9,4,22,58,49,35.0000
2018,9,4,23,3,19,35.0000
2018,9,4,23,7,49,35.0000
2018,9,4,23,12,19,35.0000
